,rp
2017-04-24,1.3424715042637638
2017-04-25,1.3438679315287445
2017-04-26,1.3430444106123596
2017-04-27,1.3438336450859247
2017-04-28,1.3439409951499988
2017-05-02,1.3407366268494296
2017-05-03,1.3379309607981467
2017-05-04,1.3336384098604228
2017-05-05,1.3320466898797665
2017-05-08,1.3287702673051744
2017-05-09,1.3267550275217184
2017-05-10,1.3225746797472193
2017-05-11,1.3254721166768013
2017-05-12,1.3266571540883494
2017-05-15,1.3287069079209377
2017-05-16,1.3302652457368374
2017-05-17,1.3278077994229127
2017-05-18,1.3288933461901542
2017-05-19,1.328441670708752
2017-05-22,1.3279522524332297
2017-05-23,1.3299471401688703
2017-05-24,1.3293049109497785
2017-05-25,1.3348012151047022
2017-05-26,1.3346343389062112
2017-05-31,1.3374016011370131
2017-06-01,1.3376525527777265
2017-06-02,1.336450103972972
2017-06-05,1.3386972665911523
2017-06-06,1.340236058737327
2017-06-07,1.3424744032770428
2017-06-08,1.3429681001993443
2017-06-09,1.3429822099040967
2017-06-12,1.3457011221016792
2017-06-13,1.3465553317750931
2017-06-14,1.3461876987751864
2017-06-15,1.3449859712135241
2017-06-16,1.342234299033784
2017-06-19,1.3469660811671107
2017-06-20,1.3470495918373078
2017-06-21,1.347512097730654
2017-06-22,1.3473854568173875
2017-06-23,1.349881500785087
2017-06-26,1.3540393982839023
2017-06-27,1.3546993148426492
2017-06-28,1.352407889893538
2017-06-29,1.352991015225694
2017-06-30,1.3506111689352227
2017-07-03,1.3479191195489482
2017-07-04,1.3450523903875737
2017-07-05,1.3485264518010454
2017-07-06,1.3496612201726974
2017-07-07,1.3492633668733907
2017-07-10,1.3465180664716225
2017-07-11,1.3492304469688554
2017-07-12,1.3497545289966295
2017-07-13,1.3520922395940167
2017-07-14,1.352633459031117
2017-07-17,1.352523999544406
2017-07-18,1.3523006032501323
2017-07-19,1.3566329124130139
2017-07-20,1.3578293299354458
2017-07-21,1.357270360044378
2017-07-24,1.3577472972176592
2017-07-25,1.3559140948647779
2017-07-26,1.3526327431449674
2017-07-27,1.3552807512885259
2017-07-28,1.3555775519210795
2017-07-31,1.3565818789779505
2017-08-01,1.3580500398048432
2017-08-02,1.3576235030208916
2017-08-03,1.3550252317354745
2017-08-04,1.3557024264839843
2017-08-07,1.3541006006565408
2017-08-08,1.3542086646168288
2017-08-09,1.35490673887013
2017-08-10,1.3554454940641791
2017-08-11,1.353983943433011
2017-08-14,1.357232723896791
2017-08-15,1.356787026146328
2017-08-16,1.3558814727131185
2017-08-17,1.3581763734316006
2017-08-18,1.358383219524708
2017-08-21,1.3577860025587654
2017-08-22,1.3576856637900145
2017-08-23,1.3583914594367865
2017-08-24,1.3566131991072834
2017-08-25,1.3593342845652658
2017-08-28,1.3620917959339132
2017-08-29,1.36463963119261
2017-08-30,1.3624478715034918
2017-08-31,1.36212085402138
2017-09-01,1.3638370131096205
2017-09-04,1.3663942567508727
2017-09-05,1.3658032731764764
2017-09-06,1.366604496115964
2017-09-07,1.3661754673258888
2017-09-08,1.36702673471837
2017-09-11,1.366681154352364
2017-09-12,1.366187871372928
2017-09-13,1.36643894817298
2017-09-14,1.3661121194260475
2017-09-15,1.3658724912602895
2017-09-18,1.3651261226109372
2017-09-19,1.3645160049510043
2017-09-20,1.365057682277105
2017-09-21,1.3625596164093068
2017-09-22,1.364445510868365
2017-09-25,1.3643440745354238
2017-09-26,1.3671562939731259
2017-09-27,1.365086827744398
2017-09-28,1.364878447741624
2017-09-29,1.3665250355790641
2017-10-09,1.3679938111465926
2017-10-10,1.3682214607950365
2017-10-11,1.368208875904985
2017-10-12,1.3686464975822386
2017-10-13,1.3696530358256989
2017-10-16,1.3689141754836136
2017-10-17,1.3664694440564802
2017-10-18,1.367775441456284
2017-10-19,1.3673834171508574
2017-10-20,1.3673388232597419
2017-10-23,1.3672159204835717
2017-10-24,1.369567929052531
2017-10-25,1.3680733900865896
2017-10-26,1.3694859181148429
2017-10-27,1.3685657968085283
2017-10-30,1.3642980973305165
2017-10-31,1.3654236662154555
2017-11-01,1.366304564516871
2017-11-02,1.365915767860464
2017-11-03,1.3656781119759838
2017-11-06,1.3671934194372248
2017-11-07,1.3694298363527277
2017-11-08,1.3693378978951014
2017-11-09,1.371671537824946
2017-11-10,1.3735790061563866
2017-11-13,1.3723068584253448
2017-11-14,1.3700328604030878
2017-11-15,1.369734876369366
2017-11-16,1.3718251984707854
2017-11-17,1.373983948749992
2017-11-20,1.3766438149772664
2017-11-21,1.379058176816176
2017-11-22,1.378069371471087
2017-11-23,1.372130505638598
2017-11-24,1.3735128560086751
2017-11-27,1.3709562486529747
2017-11-28,1.371296356601452
2017-11-29,1.3727237876208571
2017-11-30,1.36953440362365
2017-12-01,1.3681887599353664
2017-12-04,1.3695949979846749
2017-12-05,1.3711734292809787
2017-12-06,1.3689633867878006
2017-12-07,1.3643867689834799
2017-12-08,1.3641337396814859
2017-12-11,1.366801379315858
2017-12-12,1.3630480199799366
2017-12-13,1.3649784196596997
2017-12-14,1.3662846382108835
2017-12-15,1.3645551020011857
2017-12-18,1.3657404653275833
2017-12-19,1.3693542128476237
2017-12-20,1.3684619465284638
2017-12-21,1.3698273870009792
2017-12-22,1.3700206939146353
2017-12-25,1.3705238047932038
2017-12-26,1.3709888663051366
2017-12-27,1.3684506430451333
2017-12-28,1.370772359401244
2017-12-29,1.3714031136480147
2018-01-02,1.376539699139759
2018-01-03,1.3780414272013415
2018-01-04,1.3777739786466752
2018-01-05,1.3800451852647473
2018-01-08,1.382366599865506
2018-01-09,1.3845601481588377
2018-01-10,1.3843050763045228
2018-01-11,1.3845489388179604
2018-01-12,1.386333185319724
2018-01-15,1.3865293460111319
2018-01-16,1.387572808187495
2018-01-17,1.3861804457955356
2018-01-18,1.3855688558098882
2018-01-19,1.3859899042865838
2018-01-22,1.3888783859544425
2018-01-23,1.3919561781836332
2018-01-24,1.3928701860920945
2018-01-25,1.392807399134992
2018-01-26,1.3928384685102946
2018-01-29,1.3891921816639992
2018-01-30,1.3861059875096853
2018-01-31,1.3875373838397553
2018-02-01,1.3863860265656456
2018-02-02,1.3877461985137514
2018-02-05,1.3861823365623234
2018-02-06,1.3844083607844686
2018-02-07,1.3791790446794323
2018-02-08,1.377074490823871
2018-02-09,1.3712474013333609
2018-02-12,1.3740173098148512
2018-02-13,1.3766733893012093
2018-02-14,1.379459946022765
2018-02-22,1.381670527959583
2018-02-23,1.3832136628550822
2018-02-26,1.3884168026195656
2018-02-27,1.3867970690671518
2018-02-28,1.3849763734840037
2018-03-01,1.3853534757746158
2018-03-02,1.3848226607565115
2018-03-05,1.3853876280394513
2018-03-06,1.3864364852593891
2018-03-07,1.3869349030581672
2018-03-08,1.3885079742142903
2018-03-09,1.388747240086482
2018-03-12,1.3900393135497997
2018-03-13,1.3885818109447636
2018-03-14,1.388366257628919
2018-03-15,1.3892943352705642
2018-03-16,1.3883510099254464
2018-03-19,1.3878300089050701
2018-03-20,1.3895381235313808
2018-03-21,1.3900865894004077
2018-03-22,1.3919210518814134
2018-03-23,1.39326838306453
2018-03-26,1.3916324134144393
2018-03-27,1.3919631799299905
2018-03-28,1.3885668877172794
2018-03-29,1.3880140119756617
2018-03-30,1.3887520687543282
2018-04-02,1.3891794549275451
2018-04-03,1.3898899828404225
2018-04-04,1.3901042559374497
2018-04-09,1.392841033354539
2018-04-10,1.3956208314677954
2018-04-11,1.3972609036256756
2018-04-12,1.3975798087615419
2018-04-13,1.3961370169376786
2018-04-16,1.3966624848854674
2018-04-17,1.396114126639234
2018-04-18,1.4059884752719747
2018-04-19,1.4071149977012036
2018-04-20,1.404885247779303
2018-04-23,1.4013152352640459
2018-04-24,1.4046039668050803
2018-04-25,1.4026305473272407
2018-04-26,1.4001796457151572
2018-04-27,1.398711099078617
2018-05-02,1.3979425631460922
2018-05-03,1.3989476324093115
2018-05-04,1.399214117020755
2018-05-07,1.4014899769945344
2018-05-08,1.401938037092835
2018-05-09,1.4003801713448893
2018-05-10,1.4020490471484208
2018-05-11,1.4026136036735075
2018-05-14,1.4034485279058
2018-05-15,1.4021421439893151
2018-05-16,1.3989825803640188
2018-05-17,1.3960064689868712
2018-05-18,1.39832844411917
2018-05-21,1.3993364389498903
2018-05-22,1.400711669665236
2018-05-23,1.4004499081780823
2018-05-24,1.4007274028163832
2018-05-25,1.4032365135606601
2018-05-28,1.4031560290975456
2018-05-29,1.402688386984352
2018-05-30,1.4007774332094785
2018-05-31,1.4033650456925704
2018-06-01,1.401206999407105
2018-06-04,1.3999678466236256
2018-06-05,1.4003656525664432
2018-06-06,1.3998665750444568
2018-06-07,1.3999071616829637
2018-06-08,1.3992173180670158
2018-06-11,1.3994490781227291
2018-06-12,1.399566915821903
2018-06-13,1.399046234203123
2018-06-14,1.400620573718509
2018-06-15,1.4011543957962376
2018-06-19,1.3984546841253267
2018-06-20,1.396492166108406
2018-06-21,1.3953546533804293
2018-06-22,1.3973080578316615
2018-06-25,1.396143291753189
2018-06-26,1.3956265372743797
2018-06-27,1.3941987093154649
2018-06-28,1.394607910905454
2018-06-29,1.4018911351123613
2018-07-02,1.399337274748991
2018-07-03,1.3999158280539303
2018-07-04,1.3987440958595876
2018-07-05,1.3987714286727577
2018-07-06,1.3994375142298043
2018-07-09,1.4019917856465172
2018-07-10,1.4013431970759629
2018-07-11,1.400929688857057
2018-07-12,1.4026884417455054
2018-07-13,1.4046817884080112
2018-07-16,1.4053281069065335
2018-07-17,1.4044869078227926
2018-07-18,1.4024569671469187
2018-07-19,1.4044968380972085
2018-07-20,1.4060365534990558
2018-07-23,1.4075358417979706
2018-07-24,1.4076601223760203
2018-07-25,1.407052650411986
2018-07-26,1.4069222801653174
2018-07-27,1.4076078217459305
2018-07-30,1.4083061943916815
2018-07-31,1.4106375915492806
2018-08-01,1.4091675481923356
2018-08-02,1.406730771173962
2018-08-03,1.4058515556807218
2018-08-06,1.404884708248654
2018-08-07,1.4078233129635884
2018-08-08,1.4040381321776068
2018-08-09,1.403822554650619
2018-08-10,1.40376352950942
2018-08-13,1.4016411636981143
2018-08-14,1.3996850656792716
2018-08-15,1.3963081292106696
2018-08-16,1.3920808727206702
2018-08-17,1.3850792716193185
2018-08-20,1.3883095588069676
2018-08-21,1.3904868219761424
2018-08-22,1.390685651245973
2018-08-23,1.3924466647978007
2018-08-24,1.392944729015036
2018-08-27,1.3962582804476396
2018-08-28,1.3974970845131278
2018-08-29,1.396249914408993
2018-08-30,1.396759158111685
2018-08-31,1.3973441850329336
2018-09-03,1.3946019300835253
2018-09-04,1.3941674237533062
2018-09-05,1.3919775730116986
2018-09-06,1.3917322684937838
2018-09-07,1.3921811869551168
2018-09-10,1.3887828203708854
2018-09-11,1.3879184102792819
2018-09-12,1.3875248491943757
2018-09-13,1.3901927408229684
2018-09-14,1.3919166670557717
2018-09-17,1.3904170807122858
2018-09-18,1.3925903676036153
2018-09-19,1.394005274229773
2018-09-20,1.3932493571777056
2018-09-21,1.3984887464468672
2018-09-25,1.3971075161392565
2018-09-26,1.399832790408379
2018-09-27,1.3997945482331917
2018-09-28,1.3989378743348158
2018-10-08,1.3991447512690331
2018-10-09,1.3989440622618496
2018-10-10,1.3989026264749922
2018-10-11,1.3981778495244959
2018-10-12,1.4031550560550083
2018-10-15,1.4050781415370697
2018-10-16,1.4044920648479733
2018-10-17,1.4046369456097805
2018-10-18,1.4036958615034545
2018-10-19,1.4077784481494517
2018-10-22,1.4118626092192517
2018-10-23,1.4115849511923888
2018-10-24,1.412967463190841
2018-10-25,1.4143405705147198
2018-10-26,1.4151437021206699
2018-10-29,1.4135506657852897
2018-10-30,1.4138404494894983
2018-10-31,1.4131983108898263
2018-11-01,1.4155097805063563
2018-11-02,1.4164450804341107
2018-11-05,1.4175285926878638
2018-11-06,1.417194017730213
2018-11-07,1.4188848026037042
2018-11-08,1.4176172159198945
2018-11-09,1.4163076992333001
2018-11-12,1.4155058640543996
2018-11-13,1.4165732866861331
2018-11-14,1.4186947031884516
2018-11-15,1.4237995065366646
2018-11-16,1.428025432833326
2018-11-19,1.430236372563976
2018-11-20,1.42758038254699
2018-11-21,1.4285587701352946
2018-11-22,1.4279526799137943
2018-11-23,1.4252099918330416
2018-11-26,1.4252281098683917
2018-11-27,1.424635337332925
2018-11-28,1.4253715125405821
2018-11-29,1.4274867878259576
2018-11-30,1.4289016790172404
2018-12-03,1.4312622273060585
2018-12-04,1.4339860870913121
2018-12-05,1.4351475594547374
2018-12-06,1.4359314858103203
2018-12-07,1.4375096560836653
2018-12-10,1.4410998134244042
2018-12-11,1.4415971596786763
2018-12-12,1.4413411704400552
2018-12-13,1.4401682050812308
2018-12-14,1.4374575912287204
2018-12-17,1.4355500427307946
2018-12-18,1.4368615603502808
2018-12-19,1.4367831316772968
2018-12-20,1.4380893170046323
2018-12-21,1.4394484407226178
2018-12-24,1.4402259466779295
2018-12-25,1.4417481175314484
2018-12-26,1.4430386000355209
2018-12-27,1.4429646956752167
2018-12-28,1.4481372473059186
2019-01-02,1.4520340805305965
2019-01-03,1.45415657218032
2019-01-04,1.4560536870467136
2019-01-07,1.454991661342182
2019-01-08,1.4555163301826457
2019-01-09,1.4548088347644759
2019-01-10,1.45413638931834
2019-01-11,1.4541206201386765
2019-01-14,1.4529689291813221
2019-01-15,1.4530854515696496
2019-01-16,1.4572124461920983
2019-01-17,1.4573425310936197
2019-01-18,1.4581949653198287
2019-01-21,1.4572919506817892
2019-01-22,1.4568229237483774
2019-01-23,1.4562060967878194
2019-01-24,1.4562835436851715
2019-01-25,1.4563864022339588
2019-01-28,1.4580787457981061
2019-01-29,1.4614786318509876
2019-01-30,1.4625168034239833
2019-01-31,1.4640664983248755
2019-02-01,1.4663568016573834
2019-02-11,1.4701177763482869
2019-02-12,1.4714891140463886
2019-02-13,1.4729324420295733
2019-02-14,1.4721611831411339
2019-02-15,1.4724193677416508
2019-02-18,1.476006915213114
2019-02-19,1.4766267124414008
2019-02-20,1.47894053360887
2019-02-21,1.476702420477605
2019-02-22,1.477254223336894
2019-02-25,1.4794698320859603
2019-02-26,1.4766202176977488
2019-02-27,1.4775273340034978
2019-02-28,1.4747541725963071
2019-03-01,1.4743590392323946
2019-03-04,1.4707885769268825
2019-03-05,1.4692710621376777
2019-03-06,1.4721396469077899
2019-03-07,1.4714114066137713
2019-03-08,1.4718438675879506
2019-03-11,1.4752731578834666
2019-03-12,1.4749078765859747
2019-03-13,1.4765779881707357
2019-03-14,1.4747158445223605
2019-03-15,1.4764162361593778
2019-03-18,1.4792453704353243
2019-03-19,1.4801011334699865
2019-03-20,1.4791572403430446
2019-03-21,1.4821157422038833
2019-03-22,1.4834454661750394
2019-03-25,1.4835998080252126
2019-03-26,1.4837811491030044
2019-03-27,1.483955779825436
2019-03-28,1.4835386738058678
2019-03-29,1.4815009850653396
2019-04-01,1.4821745150600967
2019-04-02,1.4804994700915042
2019-04-03,1.4784535912934702
2019-04-04,1.478857528676112
2019-04-08,1.4802517177498733
2019-04-09,1.478515199312817
2019-04-10,1.479977413200924
2019-04-11,1.4782713162293732
2019-04-12,1.4738857062263317
2019-04-15,1.468741912850751
2019-04-16,1.4696301733060682
2019-04-17,1.4675513040175119
2019-04-18,1.4678964023224632
2019-04-19,1.4692582391590348
2019-04-22,1.466433786447914
2019-04-23,1.4651387440751538
2019-04-24,1.4630237887106883
2019-04-25,1.4639059869328555
2019-04-26,1.4647074075696753
2019-04-29,1.4642906967918012
2019-04-30,1.4662080793661243
2019-05-06,1.4649410242237804
2019-05-07,1.4649746864065885
2019-05-08,1.4656324801346505
2019-05-09,1.466672143153198
2019-05-10,1.4696940365980082
2019-05-13,1.471853485722904
2019-05-14,1.474530174256264
2019-05-15,1.4752957576325634
2019-05-16,1.4778803715770314
2019-05-17,1.4743329224039936
2019-05-20,1.472956995892633
2019-05-21,1.4726754394800206
2019-05-22,1.4713170449175648
2019-05-23,1.4711868849883194
2019-05-24,1.4738314832602248
2019-05-27,1.4728244430183757
2019-05-28,1.4751682660342418
2019-05-29,1.476980061044475
2019-05-30,1.4755355616727837
2019-05-31,1.4791254260285494
2019-06-03,1.4850021249530836
2019-06-04,1.489557062087677
2019-06-05,1.4916984675217757
2019-06-06,1.491918106037187
2019-06-10,1.491992963936974
2019-06-11,1.4906527813934995
2019-06-12,1.4928568662669208
2019-06-13,1.4946071901979108
2019-06-14,1.500265909959448
2019-06-17,1.4973899566138822
2019-06-18,1.4996028329383801
2019-06-19,1.498865963218141
2019-06-20,1.5084236280795988
2019-06-21,1.510728926241595
2019-06-24,1.5122390217370516
2019-06-25,1.5178719987075044
2019-06-26,1.5124893633448562
2019-06-27,1.5126224752600392
2019-06-28,1.51418589570406
2019-07-01,1.510960527045909
2019-07-02,1.5165777253309318
2019-07-03,1.5238669346240838
2019-07-04,1.5216472825946756
2019-07-05,1.522061995471573
2019-07-08,1.518157870153186
2019-07-09,1.5162666235143052
2019-07-10,1.515783968821322
2019-07-11,1.5207678168790821
2019-07-12,1.5207060357130837
2019-07-15,1.5205593751016484
2019-07-16,1.5203300786667884
2019-07-17,1.518799516020262
2019-07-18,1.5209092932361024
2019-07-19,1.5244140040736887
2019-07-22,1.523497648343741
2019-07-23,1.5227614730867287
2019-07-24,1.5232910102417583
2019-07-25,1.524669251425095
2019-07-26,1.5241793369632723
2019-07-29,1.5236911269809132
2019-07-30,1.5253460676706923
2019-07-31,1.5271690779887956
2019-08-01,1.5234585364009623
2019-08-02,1.5312788329696654
2019-08-05,1.5396260447538737
2019-08-06,1.5389561829661713
2019-08-07,1.5446089683087834
2019-08-08,1.5482967922230384
2019-08-09,1.5492628156611785
2019-08-12,1.548880338610801
2019-08-13,1.5559816935769686
2019-08-14,1.5524089706806388
2019-08-15,1.5551835966132106
2019-08-16,1.5558131242340574
2019-08-19,1.5578645440785592
2019-08-20,1.5564021284631282
2019-08-21,1.5541985501025364
2019-08-22,1.5551672196357036
2019-08-23,1.5550702840920072
2019-08-26,1.5625878346637612
2019-08-27,1.5636650992148953
2019-08-28,1.5641466332035876
2019-08-29,1.5662409797312644
2019-08-30,1.5618109147694772
2019-09-02,1.561676060812055
2019-09-03,1.5631484204971917
2019-09-04,1.566185080141036
2019-09-05,1.5709844297142737
2019-09-06,1.5670352087199355
2019-09-09,1.5669607595427522
2019-09-10,1.563111522717
2019-09-11,1.562580042278363
2019-09-12,1.5619738848758322
2019-09-16,1.5615378273084608
2019-09-17,1.5589845670620486
2019-09-18,1.5581940690602325
2019-09-19,1.5586805798707526
2019-09-20,1.5600735854718324
2019-09-23,1.5611755758614172
2019-09-24,1.561209649337464
2019-09-25,1.5617275682786405
2019-09-26,1.5572123926637567
2019-09-27,1.5557549519769678
2019-09-30,1.5547782454396422
2019-10-08,1.5576941076342476
2019-10-09,1.5605247820611157
2019-10-10,1.5593256292783904
2019-10-11,1.5580457572588862
2019-10-14,1.5558573512715004
2019-10-15,1.555617324401387
2019-10-16,1.555249005576348
2019-10-17,1.5567197642433295
2019-10-18,1.5531764637636474
2019-10-21,1.551696224699666
2019-10-22,1.5516286510403936
2019-10-23,1.551689703329363
2019-10-24,1.5515064306568385
2019-10-25,1.5534851252843718
2019-10-28,1.5511753667952444
2019-10-29,1.5488643833401448
2019-10-30,1.546335829071514
2019-10-31,1.5481551947948606
2019-11-01,1.5528479906332717
2019-11-04,1.552129181345892
2019-11-05,1.5548717067561695
2019-11-06,1.5519402350314662
2019-11-07,1.5512693883604285
2019-11-08,1.5481476952672875
2019-11-11,1.5473813987546978
2019-11-12,1.5459954480060019
2019-11-13,1.5484423012757198
2019-11-14,1.5483501697064295
2019-11-15,1.548373316272651
2019-11-18,1.5521791908286964
2019-11-19,1.5564421780523474
2019-11-20,1.556147835568247
2019-11-21,1.5566365483464726
2019-11-22,1.5560518390590123
2019-11-25,1.5539175256518611
2019-11-26,1.5551062443012427
2019-11-27,1.5550343348536886
2019-11-28,1.5544815899104487
2019-11-29,1.554777393223581
2019-12-02,1.553179489764384
2019-12-03,1.5554639568289215
2019-12-04,1.5596470691369055
2019-12-05,1.5590562648175124
2019-12-06,1.558597268827341
2019-12-09,1.5569693165820582
2019-12-10,1.5582532346028184
2019-12-11,1.5585311334175813
2019-12-12,1.5598026482705045
2019-12-13,1.5599006944134461
2019-12-16,1.561859833674772
2019-12-17,1.5617864658630793
2019-12-18,1.5617473979859928
2019-12-19,1.5616164022089905
2019-12-20,1.5647157493467145
2019-12-23,1.5658340759926268
2019-12-24,1.5685873783235742
2019-12-25,1.5705479248176428
2019-12-26,1.5744624136423002
2019-12-27,1.5744810852715352
2019-12-30,1.5762766564433406
2019-12-31,1.5776755905001658
2020-01-02,1.5787986891446566
2020-01-03,1.581111175163383
2020-01-06,1.5856218606621946
2020-01-07,1.5847759860942023
2020-01-08,1.5869992296123345
2020-01-09,1.5840659806508126
2020-01-10,1.5864801208895825
2020-01-13,1.5873928000906257
2020-01-14,1.5848877830000834
2020-01-15,1.5855507941638038
2020-01-16,1.5853729527641813
2020-01-17,1.5859439331693914
2020-01-20,1.5890362136112992
2020-01-21,1.5919515498365424
2020-01-22,1.591636160321865
2020-01-23,1.592366337463937
2020-02-03,1.6015648334711965
2020-02-04,1.6023300796820725
2020-02-05,1.6025032653664626
2020-02-06,1.6041586716554408
2020-02-07,1.607886036976428
2020-02-10,1.61085168957932
2020-02-11,1.6098615242684333
2020-02-12,1.6097116450718894
2020-02-13,1.610750718166441
2020-02-14,1.609952493700889
2020-02-17,1.6115180086858716
2020-02-18,1.6131253983987175
2020-02-19,1.614723611048899
2020-02-20,1.616735939295771
2020-02-21,1.6234584769159606
2020-02-24,1.6289485092184635
2020-02-25,1.6246197734113104
2020-02-26,1.6251961731112459
2020-02-27,1.6270867108562366
2020-02-28,1.622299675063836
2020-03-02,1.6229790817174243
2020-03-03,1.6229581929508032
2020-03-04,1.6301674036869698
2020-03-05,1.6337551253946945
2020-03-06,1.638719072559353
2020-03-09,1.6457072779342499
2020-03-10,1.6397232258964785
2020-03-11,1.6398061751433803
2020-03-12,1.6344984026051184
2020-03-13,1.6231816611083152
2020-03-16,1.6124985266155325
2020-03-17,1.6012985917534923
2020-03-18,1.6021079564229515
2020-03-19,1.5981745304037684
2020-03-20,1.604839673208612
2020-03-23,1.603079875528421
2020-03-24,1.6169678215492906
2020-03-25,1.624588893643188
2020-03-26,1.626034353887337
2020-03-27,1.6275587829373102
2020-03-30,1.6260336819942467
2020-03-31,1.6287967176426987
2020-04-01,1.6287877950482934
2020-04-02,1.629906036644778
2020-04-03,1.629132368586471
2020-04-07,1.6452225765865915
2020-04-08,1.647941264802496
2020-04-09,1.646427048446822
2020-04-10,1.6444396495768225
2020-04-13,1.6435917587849682
2020-04-14,1.6497493840494908
2020-04-15,1.6480456502081424
2020-04-16,1.6516262057804385
2020-04-17,1.6479156141510696
2020-04-20,1.646104734783894
2020-04-21,1.6475909123959482
2020-04-22,1.650671827391172
2020-04-23,1.6564255147321876
2020-04-24,1.6577581413269895
2020-04-27,1.6571751507956758
2020-04-28,1.6573723237417046
2020-04-29,1.660431632562301
2020-04-30,1.661921955748997
2020-05-06,1.6594567224739487
2020-05-07,1.6552464066647659
2020-05-08,1.65851048893636
2020-05-11,1.6527018350123488
2020-05-12,1.6527510456400996
2020-05-13,1.6515181714646323
2020-05-14,1.6511987536488875
2020-05-15,1.6540608837593704
2020-05-18,1.6554030437289668
2020-05-19,1.65337071753763
2020-05-20,1.6557304515486626
2020-05-21,1.652717906608216
2020-05-22,1.653139346544962
2020-05-25,1.6486653063148786
2020-05-26,1.6473281838619738
2020-05-27,1.6425105796294526
2020-05-28,1.645176061484859
2020-05-29,1.6463587562705746
2020-06-01,1.6515839462277244
2020-06-02,1.6455425200388303
2020-06-03,1.6409401804171457
2020-06-04,1.636430582555552
2020-06-05,1.6350692261169124
2020-06-08,1.6363383139365324
2020-06-09,1.6377336213377516
2020-06-10,1.6393178477711998
2020-06-11,1.6423440136682466
2020-06-12,1.6440677774944705
2020-06-15,1.6404043994492423
2020-06-16,1.6386003956996154
2020-06-17,1.636710472589836
2020-06-18,1.639149692713231
2020-06-19,1.640399059814406
2020-06-22,1.639977181507239
2020-06-23,1.6407363626424214
2020-06-24,1.646283505263376
2020-06-29,1.646583075132513
2020-06-30,1.6513093218415977
2020-07-01,1.6552025184858519
2020-07-02,1.6568240991837362
2020-07-03,1.658450935170465
2020-07-06,1.6597888126105165
2020-07-07,1.659127391166405
2020-07-08,1.6599584873527145
2020-07-09,1.6611397991682169
2020-07-10,1.6596279575346398
2020-07-13,1.661970296790629
2020-07-14,1.6627942266038076
2020-07-15,1.663471506782376
2020-07-16,1.6573008442488844
2020-07-17,1.657456300965377
2020-07-20,1.6642231838456145
2020-07-21,1.6692537154056875
2020-07-22,1.6764274829253054
2020-07-23,1.676797097210301
2020-07-24,1.6757766160707934
2020-07-27,1.680913073137234
2020-07-28,1.6784769256118246
2020-07-29,1.682158789863389
2020-07-30,1.6786241290397077
2020-07-31,1.6812165388968652
2020-08-03,1.6835518585058868
2020-08-04,1.68396220062017
2020-08-05,1.6877279420115001
2020-08-06,1.686744712124394
2020-08-07,1.685018699300824
2020-08-10,1.6863530452105324
2020-08-11,1.6811546376367343
2020-08-12,1.666624128117132
2020-08-13,1.6698145352786025
2020-08-14,1.6760586821178238
2020-08-17,1.6829407211262957
2020-08-18,1.6857389989289575
2020-08-19,1.678523596611124
2020-08-20,1.6709369215202814
2020-08-21,1.6739854974923012
2020-08-24,1.6748191914040147
2020-08-25,1.6706864268649106
2020-08-26,1.6681188339277826
2020-08-27,1.6706629590050692
2020-08-28,1.6737061602993495
2020-08-31,1.6765023425878778
2020-09-01,1.6781361386591707
2020-09-02,1.6725227558816789
2020-09-03,1.6692573518940654
2020-09-04,1.666682478451831
2020-09-07,1.6606644368970205
2020-09-08,1.6633042273142422
2020-09-09,1.6626833445917704
2020-09-10,1.6641538738207557
2020-09-11,1.6635012864727836
2020-09-14,1.6631205390014865
2020-09-15,1.6677242639432923
2020-09-16,1.6659066586630473
2020-09-17,1.6633423860237704
2020-09-18,1.6680817173074682
2020-09-21,1.6681014372505025
2020-09-22,1.6625964314110302
2020-09-23,1.6606558201550685
2020-09-24,1.6551538233507135
2020-09-25,1.6556393865583277
2020-09-28,1.6565979853919959
2020-09-29,1.6581842932799533
2020-09-30,1.6560393242455296
2020-10-09,1.6574056985321037
2020-10-12,1.6652204451234982
2020-10-13,1.6644546703148948
2020-10-14,1.660387579423286
2020-10-15,1.6592838498254183
2020-10-16,1.6598937946844579
2020-10-19,1.6603570055351753
2020-10-20,1.660437297657689
2020-10-21,1.6630121387181256
2020-10-22,1.6646944342136079
2020-10-23,1.6609888009798126
2020-10-26,1.6592657212437236
2020-10-27,1.6632181831220159
2020-10-28,1.6639492425436897
2020-10-29,1.6627417611795752
2020-10-30,1.6595751166533463
2020-11-02,1.6628399822924855
2020-11-03,1.6661673588534929
2020-11-04,1.6687639598683182
2020-11-05,1.670008089298245
2020-11-06,1.6710039428608114
2020-11-09,1.672526114698571
2020-11-10,1.6673333570100812
2020-11-11,1.6652633441063887
2020-11-12,1.6635917986670596
2020-11-13,1.6616912895592262
2020-11-16,1.6636145332244243
2020-11-17,1.6626937567071136
2020-11-18,1.6594777309679454
2020-11-19,1.6577679794527582
2020-11-20,1.6594640605941284
2020-11-23,1.663858311484753
2020-11-24,1.6579891635847706
2020-11-25,1.6544874874379996
2020-11-26,1.6548622244061484
2020-11-27,1.6557319056701774
2020-11-30,1.6554666988689262
2020-12-01,1.6593912522175152
2020-12-02,1.660923954845411
2020-12-03,1.6634961765316143
2020-12-04,1.6653980603973502
2020-12-07,1.6637405037068236
2020-12-08,1.6673464010236216
2020-12-09,1.6642605250838691
2020-12-10,1.663257281035382
